,game_id,score_value,shooting_play,sequence_number,coordinate_x,coordinate_y,team_id,text,scoring_play,away_team_id,home_team_id
64,401408636,3,True,101878001,41.0,21.0,2305.0,Christian Braun missed Three Point Jumper.,False,153,2305
65,401408636,0,False,101878002,25.0,0.0,153.0,R.J. Davis Defensive Rebound.,False,153,2305
66,401408636,2,True,101884501,34.0,12.0,153.0,R.J. Davis missed Jumper.,False,153,2305
67,401408636,0,False,101884502,25.0,0.0,2305.0,Christian Braun Defensive Rebound.,False,153,2305
68,401408636,2,True,101886501,27.0,5.0,2305.0,Mitch Lightfoot made Jumper.,True,153,2305
69,401408636,2,True,101888801,4.0,-1.0,153.0,Puff Johnson missed Jumper.,False,153,2305
70,401408636,0,False,101888802,25.0,0.0,2305.0,Remy Martin Defensive Rebound.,False,153,2305
71,401408636,3,True,101889501,12.0,22.0,2305.0,Remy Martin missed Three Point Jumper.,False,153,2305
72,401408636,0,False,101889502,25.0,0.0,2305.0,Ochai Agbaji Offensive Rebound.,False,153,2305
73,401408636,2,True,101894701,26.0,10.0,2305.0,Dajuan Harris Jr. missed Jumper.,False,153,2305
74,401408636,0,False,101894702,25.0,0.0,153.0,R.J. Davis Defensive Rebound.,False,153,2305
75,401408636,0,False,101895401,25.0,0.0,2305.0,Foul on Christian Braun.,False,153,2305
76,401408636,0,False,101895402,25.0,0.0,, Official TV Timeout,False,153,2305
77,401408636,1,True,101895403,25.0,0.0,153.0,R.J. Davis made Free Throw.,True,153,2305
78,401408636,1,True,101895404,25.0,0.0,153.0,R.J. Davis made Free Throw.,True,153,2305
79,401408636,3,True,101897101,29.0,27.0,2305.0,Remy Martin made Three Point Jumper. Assisted by Mitch Lightfoot.,True,153,2305
80,401408636,0,False,101899701,25.0,0.0,153.0,Foul on Armando Bacot.,False,153,2305
81,401408636,0,False,101899702,25.0,0.0,153.0,Armando Bacot Turnover.,False,153,2305
82,401408636,2,True,101904401,27.0,1.0,2305.0,Ochai Agbaji missed Layup.,False,153,2305
83,401408636,0,False,101904402,25.0,0.0,153.0,Puff Johnson Defensive Rebound.,False,153,2305
84,401408636,2,True,101905501,23.0,15.0,153.0,R.J. Davis made Jumper.,True,153,2305
85,401408636,2,True,101906601,27.0,9.0,2305.0,Christian Braun missed Jumper.,False,153,2305
86,401408636,0,False,101906602,25.0,0.0,153.0,Armando Bacot Defensive Rebound.,False,153,2305
87,401408636,2,True,101907801,21.0,7.0,153.0,Caleb Love made Jumper.,True,153,2305
88,401408636,3,True,101909501,13.0,26.0,2305.0,Remy Martin missed Three Point Jumper.,False,153,2305
89,401408636,0,False,101909502,25.0,0.0,153.0,Puff Johnson Defensive Rebound.,False,153,2305
90,401408636,2,True,101914501,35.0,3.0,153.0,R.J. Davis missed Jumper.,False,153,2305
91,401408636,0,False,101914502,25.0,0.0,153.0,Armando Bacot Offensive Rebound.,False,153,2305
92,401408636,0,False,101915301,25.0,0.0,2305.0,Foul on Mitch Lightfoot.,False,153,2305
93,401408636,1,True,101915302,25.0,0.0,153.0,Armando Bacot made Free Throw.,True,153,2305
94,401408636,1,True,101915303,25.0,0.0,153.0,Armando Bacot made Free Throw.,True,153,2305
95,401408636,2,True,101916701,27.0,2.0,2305.0,Jalen Wilson missed Layup.,False,153,2305
96,401408636,0,False,101916702,25.0,0.0,2305.0,David McCormack Offensive Rebound.,False,153,2305
97,401408636,2,True,101916703,25.0,1.0,2305.0,David McCormack missed Two Point Tip Shot.,False,153,2305
98,401408636,0,False,101916704,25.0,0.0,153.0,Caleb Love Defensive Rebound.,False,153,2305
